Time,Topic,Location,Measure,CustomerID,DateReported,PossiblePoints,Question,Correct
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033123,3/19/20 12:12,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037881,6/15/20 9:33,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9028643,3/2/20 12:31,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9028643,3/8/20 18:40,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024487,11/4/19 12:34,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9029113,1/5/20 12:25,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9029113,1/10/20 18:18,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9029439,1/9/20 18:01,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024449,11/9/19 7:01,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024449,1/6/20 7:58,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024561,11/4/19 10:38,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024561,12/31/19 14:26,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024811,11/5/19 17:23,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024499,11/4/19 5:35,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024499,11/26/19 15:22,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025763,12/4/19 12:27,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9013013,12/4/19 11:17,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9013013,12/6/19 7:10,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9019375,11/7/19 13:07,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9019375,10/27/20 10:58,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031193,1/28/20 8:43,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031193,2/15/20 21:03,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025153,11/13/19 12:35,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025153,11/23/19 16:05,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025893,11/21/19 12:21,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9025893,12/28/19 8:08,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9013747,12/18/19 9:38,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024793,11/7/19 17:28,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024793,11/26/19 15:53,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024835,11/5/19 20:05,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024835,12/31/19 0:45,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024545,11/6/19 15:52,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024545,2/23/20 13:09,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026091,11/26/19 11:42,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026091,12/17/19 9:44,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010091,12/17/19 11:10,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010091,1/20/20 19:03,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010283,5/12/20 21:25,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037243,6/3/20 7:00,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9037243,6/29/20 12:18,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029539,1/23/20 13:24,20,Where did Raquel find The Professor after the first heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026253,12/8/19 12:44,20,Where did Raquel find The Professor after the first heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028521,12/16/19 10:04,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9025047,11/8/19 11:51,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9025047,5/29/20 10:48,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033201,3/21/20 14:10,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9029013,1/3/20 11:18,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9029013,1/12/20 17:11,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026137,11/25/19 15:12,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026137,12/8/19 19:52,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028541,1/6/20 19:59,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028541,2/8/20 20:16,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029557,1/16/20 12:51,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029557,2/5/20 13:07,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024515,11/4/19 6:25,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024515,12/9/19 12:15,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028559,1/3/20 16:28,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028559,1/9/20 12:36,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025961,11/24/20 10:45,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024473,11/4/19 13:21,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024473,12/29/19 14:07,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9000239,12/12/19 6:05,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9000239,12/25/19 13:20,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9013249,11/4/19 8:08,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9013249,2/26/20 11:39,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029529,1/10/20 9:18,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029529,1/16/20 18:09,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9021133,11/4/19 11:15,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033105,3/19/20 11:59,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033105,3/30/20 13:10,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9014683,11/17/19 18:34,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9014683,12/19/19 8:28,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9021077,11/6/19 20:02,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024859,11/12/19 12:38,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024859,12/23/19 11:40,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024583,11/9/19 11:59,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024583,11/30/19 16:57,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010073,12/17/19 9:21,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010073,2/24/20 13:41,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033085,3/19/20 7:22,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033085,5/22/20 10:52,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024739,11/11/19 8:54,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024739,12/20/19 11:01,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010227,12/9/19 6:03,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010227,12/9/19 6:14,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024503,11/4/19 7:10,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024503,12/9/19 13:48,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9011603,11/4/19 16:22,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9011603,12/11/19 7:33,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025801,11/20/19 17:56,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025801,12/3/19 12:45,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025935,11/21/19 18:22,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9023417,11/8/19 16:19,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9023417,2/21/20 19:13,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026509,12/14/19 10:28,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026179,11/26/19 12:47,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9001061,2/28/20 9:32,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9001061,3/8/20 13:32,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025089,11/12/19 13:20,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025089,12/3/19 13:19,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010487,12/5/19 12:36,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010487,12/5/19 12:51,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026265,12/9/19 12:02,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026265,1/3/20 9:48,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025325,11/13/19 17:19,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025325,12/28/19 14:38,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033057,4/18/20 10:09,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033057,6/17/20 13:04,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024665,11/8/19 14:43,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024665,12/30/19 17:01,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028653,12/17/19 9:25,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028653,11/13/20 23:26,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024433,11/4/19 15:18,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024433,12/19/19 10:38,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010189,12/4/19 15:34,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010189,12/6/19 7:36,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028695,12/26/19 11:51,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028695,12/30/19 20:27,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026171,11/26/19 6:33,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026171,12/30/19 10:32,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9024403,11/4/19 14:17,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9024403,11/26/19 14:10,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9013171,2/19/20 14:10,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9013171,2/24/20 17:22,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024521,11/4/19 6:58,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024521,1/23/20 8:09,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9012809,2/14/20 9:41,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9012809,3/7/20 5:22,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033095,3/19/20 16:03,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033095,3/23/20 19:13,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031347,1/28/20 12:50,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031347,2/1/20 9:09,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9013863,12/3/19 12:00,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9013863,12/3/19 12:24,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9024763,11/5/19 13:29,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9024763,11/26/19 6:02,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033133,3/19/20 14:45,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033133,6/8/20 11:50,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9013235,11/13/19 16:09,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9013235,12/6/19 7:13,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025901,11/21/19 16:26,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9025901,11/26/19 15:32,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9024639,11/4/19 17:30,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9024639,2/27/20 17:41,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037027,6/3/20 20:24,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9037027,6/4/20 19:15,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031135,1/27/20 12:26,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031135,2/3/20 17:59,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024801,11/6/19 19:54,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024801,12/27/19 20:01,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037395,6/15/20 5:44,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9037395,6/24/20 12:55,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026467,12/7/19 10:43,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026467,12/30/19 13:54,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025007,11/7/19 8:54,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025007,11/18/19 7:27,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9013033,12/11/19 13:16,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9013033,12/11/19 13:26,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024513,11/26/19 12:40,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024513,2/18/20 16:12,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9001945,11/4/19 12:00,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9001945,11/22/19 18:27,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9024425,11/4/19 12:37,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9024425,12/23/19 13:50,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033129,3/19/20 11:47,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9013683,11/16/19 6:42,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9013683,12/11/19 7:47,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033287,4/9/20 7:38,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033287,5/14/20 7:00,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9025625,12/8/19 17:38,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9025625,1/22/20 17:01,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9019111,11/24/19 16:04,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9019111,12/23/19 17:36,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025917,11/21/19 17:11,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9025917,12/20/19 17:01,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033713,4/20/20 6:31,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033713,4/20/20 12:12,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033099,3/19/20 8:18,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033099,4/2/20 6:27,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024817,11/5/19 17:45,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026159,11/30/19 9:18,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026159,12/30/19 12:24,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026861,12/4/19 13:08,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026861,1/12/20 9:28,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9038343,9/10/20 6:13,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033771,4/30/20 11:47,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033771,6/3/20 9:59,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031909,2/5/20 19:35,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031909,4/25/20 17:56,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024885,11/6/19 8:34,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024885,1/8/20 12:34,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026167,11/25/19 22:43,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026167,12/26/19 14:52,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9036953,6/1/20 12:08,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9036953,6/3/20 15:15,20,Which disease does Raquel's mother had? ,N
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029633,1/11/20 14:10,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029633,1/25/20 10:54,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033063,3/19/20 6:54,20,Which disease does Raquel's mother had? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029925,1/14/20 14:26,20,Which disease does Raquel's mother had? ,N
